Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
28/07/2008,20.718998,31.338853,52.080686,56.872881,19.619958,64.783414,31.356212,27.602657,21.245491,158.782562,19.128419,109.824076,17.174775,54.626269,32.292431,20.702918,46.072822,57.890212,23.984627,21.320074,25.813112,13.721747,51.332083,35.010457,24.698674,54.174419,16.755225,21.961781,47.486635,67.424635
29/07/2008,21.078631,33.243818,52.807509,58.352443,20.012715,65.058285,31.84604,27.98276,21.790247,166.79976,20.094751,111.050629,17.618608,54.626269,34.942023,20.872912,47.595561,58.605215,24.246467,21.830084,26.633864,13.8488,52.707264,36.00838,25.390384,55.400464,18.042444,22.308202,48.698808,67.608491
30/07/2008,21.454364,33.261539,53.317121,59.240184,19.789558,68.52953,32.36511,28.661513,22.227586,170.969059,19.607455,112.094499,17.618608,54.307189,35.645151,20.767678,48.193495,59.278651,24.665413,21.930413,26.913461,14.110379,53.535589,36.973039,25.159814,56.017719,18.631429,22.445466,49.639725,70.516739
31/07/2008,21.329564,32.889405,51.053108,57.14413,19.628885,66.409085,32.02881,27.466907,21.705849,169.012971,19.681788,111.328995,17.586906,54.618291,34.839127,20.84458,47.667313,58.522076,24.613046,21.504011,26.462498,13.953431,52.659014,36.690294,25.897638,54.098319,17.351334,22.249375,49.690583,67.215709
01/08/2008,21.02227,32.951426,51.804992,56.009798,19.628885,66.212748,31.663268,27.222555,21.644467,167.139545,19.739603,110.163334,17.713716,54.323141,34.950596,21.508368,47.651368,58.322542,24.882365,21.269909,26.787192,13.901116,52.232783,36.6404,25.943751,53.74319,17.035468,22.223234,48.953109,66.622359
04/08/2008,20.561997,32.650176,51.261965,55.426192,19.628885,65.026876,30.822521,27.485007,21.613777,163.33758,19.731343,110.963634,17.848451,55.025118,34.418964,21.815978,48.273218,57.989982,24.987104,21.136136,26.958556,14.185116,52.932439,36.88988,26.709244,53.912297,17.218338,22.112113,49.529527,64.014959
05/08/2008,21.556347,34.307053,54.470012,56.042678,20.218019,64.783414,32.116541,28.335711,22.44242,166.009979,20.557268,112.103193,18.358862,56.197727,35.919542,22.224774,49.692317,59.760857,25.959655,21.913691,27.770291,14.730697,54.66147,37.289049,28.083443,55.417379,17.479582,22.582722,51.148582,65.477442
06/08/2008,22.03272,33.660252,54.974365,57.957896,21.360583,66.409085,32.175025,28.435262,22.250604,164.889592,20.565528,112.793093,18.183407,56.692301,35.490805,22.406912,49.540839,59.702659,26.408524,22.590918,28.045377,14.761086,54.500627,36.973039,27.539298,56.271387,16.976095,22.380102,51.504603,65.460731
07/08/2008,21.949523,32.251466,54.377549,56.659164,21.048163,65.521643,31.699823,27.98276,21.920681,158.25911,20.218639,112.697031,18.877249,56.35727,34.136,21.8605,49.317611,59.178881,26.094317,22.900267,27.441086,14.59395,54.267414,35.842059,26.893701,54.740936,16.505855,22.027144,48.283446,64.716954
08/08/2008,22.751986,33.500767,57.042207,58.278468,21.646224,66.283433,33.125439,28.987314,22.741652,161.58353,21.779638,112.487439,19.323858,57.075198,35.216414,22.427149,52.355115,61.091098,26.894801,23.518967,28.388109,15.072565,55.996439,36.914827,28.590697,56.533505,17.242087,22.608871,49.046353,65.786655
11/08/2008,23.290093,34.705764,55.999882,58.196271,21.976497,66.032121,33.907698,29.684168,22.979504,163.466148,22.721192,110.557487,19.443486,57.162945,35.919542,22.402863,52.578342,61.839351,26.864876,23.326669,28.532417,15.102953,55.835602,36.706927,28.821267,56.837904,17.7622,23.072942,49.639725,65.652263
12/08/2008,23.71547,33.713412,55.419875,59.026467,21.869381,65.623737,33.47636,29.104966,22.818378,153.639815,22.696414,109.35236,19.555139,57.194847,32.515373,22.176205,50.97588,61.190862,27.059385,23.510608,28.00479,14.9814,56.56742,36.191334,29.033391,56.237564,17.289587,22.759201,50.224618,64.577092
13/08/2008,24.060346,32.685618,54.016097,57.398948,21.699781,67.728471,33.299308,28.724863,22.488455,151.435769,21.903526,109.858865,19.236132,56.795999,31.649327,22.346199,50.051075,60.658768,26.737698,23.33503,27.946166,14.920623,55.972314,35.858692,29.153289,56.161093,17.583316,22.452003,49.261184,65.660658
14/08/2008,24.063022,33.846318,54.444791,57.777059,22.021127,67.995493,33.373077,29.258818,22.649581,152.987781,22.440377,110.854406,19.427536,56.788026,32.421054,22.269297,50.704817,60.725281,26.887319,23.33503,27.959694,15.026983,56.060777,36.191334,29.411526,56.17809,18.023315,22.674233,49.448422,65.055876
15/08/2008,23.582619,34.617162,54.175804,57.826376,22.235358,66.666126,33.712415,29.412668,22.864414,149.856207,22.737711,110.347901,19.347784,56.899704,32.643995,22.285487,50.728736,61.099407,27.051905,23.251421,28.090474,15.171326,57.580714,36.973039,30.444479,56.755844,18.025694,22.850712,50.529309,64.736689
18/08/2008,23.535653,33.660252,53.494931,56.897539,21.860454,65.827361,33.004235,29.032567,22.519146,146.972591,22.266932,108.802188,19.148405,56.708252,31.503558,21.990021,50.457672,60.234753,26.715252,23.151092,27.801858,14.920623,57.315327,35.950169,29.632875,55.931694,17.823532,22.706911,50.069722,64.283103
19/08/2008,23.286064,32.543854,52.914927,56.46189,21.637297,67.030118,32.628011,28.733914,22.028098,145.099165,21.441007,107.029427,18.813447,56.756118,30.508889,21.990021,49.795957,59.28696,26.371119,22.932844,27.52226,14.692712,56.87302,35.526053,28.563028,55.184008,17.538126,22.353955,49.533533,65.475863
20/08/2008,23.596043,33.164075,53.133478,56.552308,21.628371,68.414875,32.473095,28.797264,21.982062,145.328752,21.449267,106.985767,18.653943,56.700279,31.726499,21.998114,49.772041,59.186493,26.139202,22.907663,27.355404,14.64713,56.535258,35.659109,27.889764,55.014083,17.735532,22.517365,49.669708,66.19824
21/08/2008,23.388045,32.791941,53.419278,56.470105,21.628371,70.044929,32.576372,28.806314,22.058789,143.648172,21.944822,107.404939,18.382787,56.859816,31.091968,21.658125,49.676372,59.370693,26.049429,22.815326,27.323837,14.715504,56.213577,35.542685,27.9451,54.555277,17.690342,22.595796,49.78886,67.491798
22/08/2008,23.72352,34.369075,55.100454,57.760616,22.056832,69.712589,33.041118,29.141167,22.342677,146.761375,22.390822,109.099108,18.733695,57.341543,32.301005,22.00621,50.561312,60.517747,26.386082,23.369341,27.558338,15.004192,57.588758,36.848301,28.231008,56.059141,17.621369,23.066404,50.588885,67.449804
25/08/2008,23.154556,33.500767,53.856383,56.355028,21.610518,67.663152,32.222283,28.598163,21.728866,142.996152,21.936563,107.291414,18.318986,56.843762,30.980499,21.682411,49.493006,59.219985,26.18409,23.218246,26.926989,14.821862,56.398539,36.415867,27.032042,55.192506,17.438235,22.523895,49.831414,66.114244
26/08/2008,23.300819,33.713412,53.343625,56.453668,21.521256,67.884712,32.377197,28.697713,21.690503,143.179819,22.316489,106.977032,18.462539,56.7715,31.392085,21.662173,49.532868,59.21161,26.498297,22.890874,26.570728,14.64713,56.16532,35.958486,27.170384,55.133032,17.442991,22.380102,50.214406,67.155808
27/08/2008,23.439042,34.395655,54.234645,57.17701,21.75334,68.541484,32.709156,28.742964,21.652139,142.784921,22.440377,107.745518,18.669894,57.172939,31.846545,21.771456,49.493006,59.21161,26.730215,23.134304,26.90895,14.495189,56.342245,36.282811,27.142717,55.268977,17.706991,22.687307,50.461223,67.592597
28/08/2008,23.314242,35.786721,55.764512,58.919612,22.012201,68.984604,33.39521,29.494118,22.12017,148.616444,22.646858,108.79346,18.813447,57.333518,33.338549,21.500273,50.443484,60.701947,27.231455,23.453283,27.607944,14.639533,57.106239,37.047883,27.723753,56.687871,17.992397,23.184056,50.963367,68.188977
29/08/2008,22.7493,35.157641,55.108856,58.138732,21.467697,68.304095,32.782925,29.276915,21.560069,150.581711,22.399082,106.304608,18.239235,56.546695,33.004136,21.075287,49.729624,59.948404,26.685327,22.907663,27.332856,14.51798,56.109027,36.723559,28.083443,55.727776,18.051856,22.95529,50.273982,67.206211
02/09/2008,22.301107,35.999369,55.369442,56.782462,21.19991,65.906489,33.424717,29.358366,21.889992,151.821488,23.377662,103.405313,18.007954,57.590439,33.432872,21.030764,50.459526,59.546519,26.056911,22.748173,27.589905,14.563562,56.67197,37.031251,27.004375,56.212076,17.835423,23.419363,50.767617,64.946682
03/09/2008,22.404434,36.247456,55.537557,55.672789,20.807153,66.610736,33.203407,29.421716,21.920681,153.924501,24.427034,103.344176,17.178536,57.413805,34.05025,20.90934,49.505039,59.30371,26.22331,22.580289,27.919108,14.586354,57.435958,37.064516,27.373287,57.282616,17.37402,23.334395,50.886769,65.534661
04/09/2008,21.634179,34.333633,52.982173,52.557476,19.887747,64.26852,32.458341,28.543863,21.253164,147.762372,23.794079,100.427418,16.365068,56.56275,32.5068,20.929577,48.141484,58.391085,25.845125,22.118611,27.040979,14.183709,56.647845,35.501103,25.879192,55.124533,16.767534,22.36049,50.878256,63.955514
05/09/2008,21.494623,34.909554,52.864491,52.664335,19.869894,63.477231,32.642765,28.380962,21.39127,149.91132,23.810736,99.842321,16.436844,56.739384,33.955928,21.018622,48.366069,57.930591,25.943454,21.531019,26.624546,14.062156,56.92127,35.991748,25.556393,54.444827,17.067209,22.275524,51.695307,63.518731
08/09/2008,21.19135,35.901905,53.72189,53.083547,20.860712,64.134003,33.387831,29.792768,22.319658,155.871397,25.118286,102.427234,16.72395,57.983847,35.628001,21.605509,50.0665,59.596753,26.835969,21.925546,27.30804,14.54077,58.199951,37.432088,26.893701,55.889209,16.672399,22.95529,52.767681,64.484695
09/09/2008,20.354,33.88176,53.814351,50.453206,20.503659,62.345687,32.716531,29.349318,21.575414,148.469505,24.277123,100.46235,16.213539,57.277311,33.844459,21.807883,50.684111,58.148276,25.973709,21.908757,27.285406,13.857035,57.813933,36.41045,26.26655,54.470315,16.051643,23.027189,52.027232,61.536396
10/09/2008,20.344607,33.810876,51.872598,51.636858,20.521512,64.221045,32.72391,29.657019,21.552396,144.722639,24.235482,103.082196,16.077961,57.189,33.784436,21.779551,50.692133,57.503583,25.353487,22.194159,27.099822,13.826648,58.216033,37.013384,27.032042,53.7991,16.420292,22.693845,52.784703,63.207939
11/09/2008,20.484164,34.342492,52.595503,53.272599,20.57507,65.518759,33.520615,29.810869,21.606104,144.208365,24.568615,104.095199,16.101887,57.132799,35.71375,22.073042,51.782974,58.558542,25.708981,22.949633,27.597732,13.970991,58.770933,37.356721,27.631524,54.31738,16.87456,22.700374,53.763456,63.468329
12/09/2008,19.986317,34.51084,53.209131,53.806888,20.941047,66.658211,34.22142,30.10047,20.524264,141.618628,23.985631,103.894348,16.077961,56.675152,35.30216,22.215711,51.381929,58.734368,25.580397,23.18467,28.027743,14.145725,58.827226,37.725179,27.308728,54.767687,17.041047,22.543506,53.116628,65.097878
15/09/2008,18.834968,31.436317,52.326516,51.95743,19.977009,63.37436,33.004235,29.285967,18.874651,124.436309,23.735781,100.593344,15.439947,55.888335,31.726499,22.317618,51.109221,57.671034,24.748392,22.513136,27.384988,13.712691,58.014983,36.594681,25.833078,53.629171,16.501155,21.726477,52.452778,61.527994
16/09/2008,18.770558,31.959075,51.881006,53.206845,20.351913,64.774945,34.132897,29.421716,19.227591,122.149615,22.969573,101.344367,15.535648,56.040884,34.93345,22.35838,51.566412,58.382717,24.415588,21.816421,27.697313,13.530362,57.902395,40.9157,24.698674,53.620676,15.780508,21.465024,52.886833,64.199107
17/09/2008,17.153563,29.274407,47.913436,51.908114,19.459285,63.342713,33.712415,29.132115,17.946263,105.150977,21.337219,97.344734,14.793956,55.808049,30.671808,21.465676,50.146711,57.645917,23.545764,20.62445,26.959503,13.04415,57.049945,37.691682,23.527377,51.581543,15.242995,20.432301,50.759104,63.233137
18/09/2008,17.993589,33.421024,48.846488,53.691811,20.351913,65.582057,33.889458,30.263371,19.275905,99.181708,22.444888,100.532214,15.360195,56.948134,34.556159,21.763244,51.301721,59.02741,24.15086,21.203648,29.258936,13.667109,57.347495,42.540269,24.504994,53.093901,15.91132,21.301619,52.325113,65.307871
19/09/2008,18.908771,35.795583,50.233454,54.653528,21.681929,69.475206,35.438608,31.123127,20.698854,119.201722,22.794679,103.789552,15.336269,56.193427,40.344102,21.490135,51.317763,60.852655,24.082787,21.119706,28.833451,14.092544,56.583508,42.506772,24.707897,54.631748,16.546345,21.765693,50.810171,66.87022
22/09/2008,17.585655,33.040031,49.434899,53.099984,20.628628,69.103299,33.483729,29.78372,20.333396,110.918209,21.337219,101.484088,14.754081,54.924884,34.984896,20.943913,50.186815,59.194862,23.787804,21.321165,28.584497,13.727885,54.717764,38.964541,24.458881,52.354714,15.502239,20.935589,50.120785,66.257038
23/09/2008,17.020713,33.917198,48.174019,52.228686,20.289429,67.623585,32.967346,29.439817,19.400316,114.839564,21.037398,100.7418,14.857758,54.716134,34.779104,20.658574,49.553163,57.771508,23.258345,21.354743,27.534362,13.682303,54.106571,38.202501,23.979294,51.105748,15.91132,20.295037,49.703752,65.257475
24/09/2008,17.271646,33.226097,48.216048,50.74912,20.351913,67.441592,32.266544,28.752014,19.120391,122.140437,20.837518,101.702409,14.913585,54.74825,34.727655,20.458835,49.272432,57.411483,23.80293,21.589778,26.828236,13.667109,55.280702,36.996636,23.149242,50.663935,15.621158,20.445374,50.146317,65.543062
25/09/2008,17.703738,33.518488,48.266481,50.929954,20.9589,69.214079,31.432953,29.385519,19.96794,124.436309,21.487127,104.889889,14.809907,55.687616,37.265774,20.976523,49.946189,58.382717,24.483662,22.336859,29.426416,14.160918,55.095739,37.758676,23.518154,50.273099,15.364293,20.948662,51.167627,67.760589
26/09/2008,17.208578,34.998155,49.02301,52.713652,21.262393,68.802605,30.975587,29.638919,19.633586,126.723004,22.036798,104.287322,15.312344,55.719732,41.364497,21.392303,50.692133,58.148276,24.294569,22.999997,30.684767,14.176112,55.361121,36.845902,23.804061,51.70899,14.75543,21.033637,51.669772,67.743793
29/09/2008,14.12488,28.840251,46.62734,49.228453,19.45036,61.324923,29.101856,26.905803,17.961815,110.844739,20.812532,99.955845,13.773134,53.712537,35.156391,20.801243,48.253777,55.527629,22.948234,20.993794,29.444522,13.408809,53.680346,30.146647,19.367892,48.140508,13.746999,20.013981,49.746306,62.20837
30/09/2008,15.25208,31.392016,48.20764,48.990078,20.137682,65.265547,29.728889,27.774609,19.827977,117.548691,21.562083,102.13905,14.93751,55.623384,40.043988,21.555355,49.488997,57.193791,23.871003,22.404013,30.281914,14.008977,56.044695,37.850791,23.416703,51.02928,14.600835,20.974811,50.971877,65.232276
01/10/2008,14.642856,31.472166,47.594013,46.811829,19.59318,65.04398,29.854298,27.765558,19.05041,123.51796,21.587068,96.174533,14.770032,54.427098,42.556384,22.077118,51.061094,56.423506,24.271879,22.227734,29.946958,14.38883,57.315327,36.000123,23.130796,50.230618,14.581809,20.530341,50.776126,66.00505
02/10/2008,13.432461,28.622394,45.038632,42.923859,18.92371,62.954977,28.614981,27.113954,17.223125,120.799641,20.704264,91.467544,13.717308,54.427098,43.074836,21.848846,49.633374,54.924795,23.523074,22.034669,28.856083,14.274875,57.452045,33.889857,22.835667,46.713116,13.697054,20.438837,50.086741,65.097878
03/10/2008,13.025861,27.491392,45.248778,42.093656,18.96834,62.812545,28.622356,26.733853,16.772136,117.548691,19.829787,90.332281,13.805034,53.118409,39.661687,21.42899,48.309923,54.087527,24.037405,22.093428,28.629761,14.434412,57.114277,32.491386,22.236185,46.61116,13.518676,20.419227,50.835702,65.467468
06/10/2008,13.169448,26.778948,43.113688,40.441475,18.263163,60.802669,27.633851,25.575446,16.624398,113.875294,19.005281,87.869627,13.501978,51.785629,38.019917,20.756403,45.839485,52.747899,22.721324,20.909852,27.674681,14.38883,55.152033,32.742607,20.529965,44.73346,13.171433,19.582586,49.278206,64.946682
07/10/2008,11.964414,25.158141,41.424107,38.904371,16.817107,58.041071,26.630594,24.045987,15.784625,105.610152,18.230745,83.529415,12.776237,50.171845,33.97598,20.096047,44.090927,50.210977,21.87419,19.499633,26.244324,13.408809,53.278246,29.39298,18.925197,42.583873,12.165381,18.883208,46.673865,63.896717
08/10/2008,12.048955,24.151816,40.095982,39.167405,16.370794,57.843249,26.645348,23.240533,16.056774,103.773454,17.631105,79.075678,12.959666,50.06747,33.958698,19.325631,42.839664,48.034078,21.571642,19.314962,25.212296,13.013761,53.157614,27.358081,17.707787,42.210033,12.51738,18.418269,46.427047,64.677891
09/10/2008,11.908055,21.373288,37.330451,36.824757,15.344272,50.642517,24.904398,21.539122,14.781563,93.074685,16.59839,77.722089,12.441279,46.229715,31.694785,17.65028,41.772885,44.79385,19.824429,18.718975,24.026368,11.904592,48.959693,25.624651,16.416593,39.363746,11.856192,17.222709,43.737598,57.118138
10/10/2008,12.989631,20.616317,35.136519,35.45205,15.379976,45.760263,24.638834,20.85132,16.717707,81.549407,16.44848,76.630486,12.114297,44.840733,35.980666,16.916551,42.791538,45.430173,19.839557,18.047443,24.682701,11.501948,47.898149,25.54091,16.001568,40.468275,12.367543,17.78064,43.363119,52.380693
13/10/2008,14.795836,24.312114,39.574819,40.671629,17.200938,55.303211,27.464183,24.181737,16.328923,101.936755,18.080835,80.525323,13.549829,50.324391,36.283099,19.264486,45.919693,49.917931,22.252374,21.405107,25.280191,12.671895,50.897815,30.062908,21.562918,45.990924,14.001485,19.215311,46.384493,61.3852
